symbol,timestamp,signal,entry_ltp,exit_ltp,pnl,target,SMMA20,SMMA120,SMMA_gap,price_change_pct,volume
NSE_KOTAKBANK-EQ,1784868900,SELL,382.2,383.2,-1.0,0,382.5216694452454,382.52354326724304,-0.001873821997662617,-0.05230125523012255,121670
NSE_KOTAKBANK-EQ,1784869800,BUY,382.75,383.7,0.9499999999999886,1,382.52431009061723,382.5238136566458,0.000496433971420629,0.065359477124183,122856
NSE_KOTAKBANK-EQ,1784870400,SELL,382.3,383.5,-1.1999999999999886,0,382.521439856782,382.5234045272056,-0.0019646704236038204,-0.1045205121505036,79646
NSE_KOTAKBANK-EQ,1784871300,BUY,383.0,382.9,-0.10000000000002274,0,382.53554449720843,382.52538637133176,0.01015812587667142,0.0,104602
NSE_LT-EQ,1785125400,BUY,3825.0,3822.8,-2.199999999999818,0,3797.7362603207825,3797.4553149639855,0.2809453567970195,-0.18267223382045927,15721
NSE_INFY-EQ,1785126300,BUY,1073.4,1076.9,3.5,1,1047.31971726841,1046.8117859136264,0.5079313547835227,0.05592841163312234,317752
NSE_SBIN-EQ,1785137100,BUY,1020.3,1020.8,0.5,1,1018.9878568620304,1018.9400457476605,0.04781111436989249,0.03921953132659842,31596
NSE_ICICIBANK-EQ,1785138300,BUY,1438.8,1444.2,5.400000000000091,1,1436.3226443524586,1436.306519737991,0.01612461446757152,0.06955070246209487,65850
NSE_SBIN-EQ,1785211500,SELL,1014.5,1016.6,-2.1000000000000227,0,1019.0175794227525,1019.0944009655616,-0.07682154280905706,0.11842494818908966,82371
NSE_ICICIBANK-EQ,1785218700,SELL,1432.0,1429.7,2.2999999999999545,1,1437.4783747636402,1437.6864950762535,-0.20812031261334596,0.10485844110450893,44087
NSE_HDFCBANK-EQ,1785301800,BUY,747.5,748.75,1.25,1,742.7650805816047,742.599597918037,0.16548266356767272,0.12054647736404732,234308
NSE_ICICIBANK-EQ,1785304500,BUY,1439.6,1439.0,-0.599999999999909,0,1434.8569672025487,1434.719096893664,0.1378703088846578,0.08342602892101071,51095
NSE_AXISBANK-EQ,1785314700,BUY,1234.3,1235.5,1.2000000000000455,1,1227.410979363392,1227.2663742025848,0.14460516080725938,0.04863418983544695,70003
NSE_RELIANCE-EQ,1785317100,BUY,1280.0,1279.6,-0.40000000000009095,0,1276.7464964561127,1276.6311796415014,0.11531681461133303,-0.0234320081230926,139006
NSE_RELIANCE-EQ,1785318300,SELL,1275.2,1282.8,-7.599999999999909,0,1276.5887479041069,1276.6077778928704,-0.01902998876357742,-0.03919416790781532,305893
NSE_RELIANCE-EQ,1785383100,BUY,1279.8,1280.9,1.1000000000001364,1,1276.7064152342832,1276.6260911378308,0.08032409645238658,0.2114164904862615,333057
NSE_ICICIBANK-EQ,1785384900,SELL,1431.0,1425.0,6.0,1,1435.570077856016,1435.6678600812957,-0.09778222527961589,0.034952813701502966,65549
NSE_AXISBANK-EQ,1785390300,SELL,1224.5,1221.7,2.7999999999999545,1,1227.5849161575518,1227.7136147726535,-0.12869861510171177,-0.05713352921972294,120453
NSE_SBIN-EQ,1785395100,BUY,1022.4,1026.2,3.800000000000068,1,1015.8952000348721,1015.7394904663449,0.1557095685271861,0.03913894324853006,134884
NSE_AXISBANK-EQ,1785470100,BUY,1233.8,1228.1,-5.7000000000000455,0,1227.1560393543327,1226.9247594278638,0.2312799264689147,-0.37144702842378363,74037
NSE_TCS-EQ,1785471900,SELL,2356.9,2372.0,-15.099999999999909,0,2409.902859729938,2412.1767218342,-2.273862104262207,-0.18633803413374372,31671
NSE_ICICIBANK-EQ,1785473400,BUY,1433.9,1435.6,1.699999999999818,1,1433.0873510906222,1433.0784318114781,0.008919279144038228,0.006974473427265757,84104
NSE_ICICIBANK-EQ,1785473700,SELL,1432.3,1435.1,-2.7999999999999545,0,1433.047983536091,1433.0719448797158,-0.02396134362493285,-0.11158379245415555,24509
NSE_ICICIBANK-EQ,1785474300,BUY,1435.6,1435.1,-0.5,0,1433.1495551413218,1433.0882855167815,0.06126962454027307,0.21640488656194828,67060
NSE_INFY-EQ,1785475200,SELL,1130.5,1136.6,-6.099999999999909,0,1138.355821695725,1138.545512093591,-0.18969039786611575,0.10626051536350353,97012
NSE_INFY-EQ,1785731400,BUY,1149.9,1157.8,7.899999999999864,1,1137.3658181253093,1137.2093122519645,0.1565058733447131,0.09575208913650213,124421
NSE_TCS-EQ,1785734400,BUY,2423.3,2431.0,7.699999999999818,1,2396.8289765507157,2396.6807683548564,0.14820819585929712,0.057805854907307934,25670
NSE_HDFCBANK-EQ,1785818400,SELL,746.35,744.15,2.2000000000000455,1,750.1458824979708,750.2598567879753,-0.11397429000453485,-0.1003881675813144,849248
NSE_RELIANCE-EQ,1785827100,SELL,1293.8,1293.3,0.5,1,1300.0069282794218,1300.2786596211874,-0.2717313417656442,0.06187161639597483,114313
NSE_ICICIBANK-EQ,1785830700,SELL,1433.4,1441.4,-8.0,0,1440.6462900244621,1440.803964972863,-0.15767494840088148,0.04187604690118205,118791
NSE_ICICIBANK-EQ,1785901500,BUY,1452.8,1450.8,-2.0,0,1440.7900234682122,1440.562461151559,0.22756231665312043,-0.1237453595490138,677041
NSE_ICICIBANK-EQ,1785915600,SELL,1433.4,1438.8,-5.399999999999864,0,1441.7194091416295,1441.8487623801668,-0.12935323853730551,-0.03486993514192063,200581
NSE_TCS-EQ,1785915900,SELL,2421.2,2409.7,11.5,1,2430.0459184083174,2430.1700744284813,-0.12415602016380944,-0.037157838239547956,38056
NSE_ICICIBANK-EQ,1785988200,BUY,1450.1,1454.5,4.400000000000091,1,1441.4369343935846,1441.4171759101284,0.01975848345614395,0.01379405476238486,172365
NSE_RELIANCE-EQ,1785993600,BUY,1304.5,1316.0,11.5,1,1293.4148504221735,1293.1513187378628,0.26353168431069207,0.26131734686035596,177189
NSE_KOTAKBANK-EQ,1786074900,SELL,393.35,392.05,1.3000000000000114,1,395.1387691432165,395.14639975888775,-0.0076306156712462325,-0.012709710218595459,85089
NSE_AXISBANK-EQ,1786079100,SELL,1246.0,1245.2,0.7999999999999545,1,1250.7042104132054,1250.7167270582563,-0.012516645050936859,0.08032128514056225,17927
NSE_TCS-EQ,1786079400,BUY,2426.6,2437.7,11.099999999999909,1,2414.5015113613313,2414.1384706463236,0.363040715007628,-0.0823519723297373,130684
NSE_ICICIBANK-EQ,1786083600,SELL,1439.9,1434.9,5.0,1,1447.6517912841368,1447.8946168915725,-0.24282560743563408,0.013891783010352538,54162
NSE_SBIN-EQ,1786419900,SELL,1064.3,1063.5,0.7999999999999545,1,1075.728876443915,1075.9825909107346,-0.25371446681970156,-0.6255835667600417,562103
NSE_LT-EQ,1786428600,SELL,4041.8,4046.2,-4.399999999999636,0,4048.20244327169,4048.3420961529173,-0.13965288122744823,0.02969855961986519,4419
NSE_RELIANCE-EQ,1786508700,SELL,1315.8,1311.5,4.2999999999999545,1,1320.5398179100341,1320.694078323196,-0.15426041316186456,0.030409001064304664,62927
NSE_TCS-EQ,1786509300,SELL,2420.0,2342.4,77.59999999999991,1,2435.459044189179,2435.839687808461,-0.3806436192817273,-0.08257638315441783,21369
NSE_SBIN-EQ,1786509600,BUY,1079.4,1078.7,-0.7000000000000455,0,1072.3698232499062,1072.2199404228597,0.14988282704644007,0.08344923504868716,63200
NSE_INFY-EQ,1786512900,SELL,1171.6,1165.6,6.0,1,1181.7381721978268,1181.839736812457,-0.10156461463020605,0.2738788086271669,156550
NSE_KOTAKBANK-EQ,1786525800,BUY,392.6,389.7,-2.900000000000034,0,390.84942331092054,390.818315719409,0.03110759151155662,0.1147520081601544,84644
NSE_KOTAKBANK-EQ,1786595100,SELL,389.15,390.0,-0.8500000000000227,0,390.8716460695631,390.8779690055011,-0.006322935937987495,-0.0770317113878576,44799
NSE_LT-EQ,1786604700,BUY,4043.9,4037.4,-6.5,0,4024.215663715472,4023.626682527922,0.5889811875499618,0.049481679408199114,42979
NSE_KOTAKBANK-EQ,1786604700,BUY,392.0,391.05,-0.9499999999999886,0,390.78927721949657,390.76776758836894,0.02150963112762838,0.0,38417
NSE_SBIN-EQ,1786680900,SELL,1072.9,1070.7,2.2000000000000455,1,1077.4185775420924,1077.4336051596215,-0.015027617529085546,0.0839552238806055,78892
NSE_LT-EQ,1786945500,SELL,4030.0,4058.2,-28.199999999999818,0,4037.5661748206867,4037.576320252398,-0.010145431711407582,-0.014886121173024092,3733
NSE_LT-EQ,1786946400,BUY,4038.9,4063.3,24.40000000000009,1,4037.580424136887,4037.5751106829925,0.005313453894359554,-0.1409286456015383,10005
NSE_LT-EQ,1786946700,SELL,4037.3,4064.6,-27.299999999999727,0,4037.5664029300424,4037.5728180939677,-0.006415163925339584,-0.03961474658941566,13340
NSE_LT-EQ,1786947000,BUY,4040.4,4068.0,27.59999999999991,1,4037.7080827835402,4037.596377943185,0.11170484035528716,0.0767839892997773,6031
NSE_AXISBANK-EQ,1786952700,BUY,1227.6,1230.8,3.2000000000000455,1,1220.1983257810045,1219.9763240895352,0.22200169146935878,-0.06512536633020041,60650
NSE_ICICIBANK-EQ,1786953300,BUY,1420.0,1419.0,-1.0,0,1415.2018182748693,1415.1173824831958,0.08443579167351345,0.042271382274193955,70544
NSE_RELIANCE-EQ,1786955100,BUY,1315.7,1317.4,1.7000000000000455,1,1310.2226610701407,1310.0673279517869,0.15533311835383756,-0.2123625331816424,72245
NSE_HDFCBANK-EQ,1786955100,BUY,728.4,728.6,0.20000000000004547,1,727.0112790077834,727.0098899604626,0.0013890473207993637,0.020597322348091626,97885
NSE_HDFCBANK-EQ,1787028300,SELL,725.1,724.35,0.75,1,727.0406551998703,727.1125828035954,-0.07192760372504381,0.013793103448278998,183254
NSE_ICICIBANK-EQ,1787028600,SELL,1412.2,1408.1,4.100000000000136,1,1415.496578203723,1415.6076269625564,-0.11104875883347631,0.007081651441125729,69257
NSE_KOTAKBANK-EQ,1787029200,SELL,390.7,391.55,-0.8500000000000227,0,392.1845296715521,392.2116454765779,-0.02711580502580091,0.08966312283846954,37423
